时间,价格,数量,买卖方向
11:27:08,9.16,9,2B
11:27:09,9.15,11,2S
11:27:10,9.15,71,2S
11:27:10,9.15,1,2S
11:27:11,9.16,17,2S
11:27:12,9.5,8,2S
11:27:14,9.16,5,2S
11:27:15,9.16,12,2S
11:27:16,9.15,45,2B
11:27:16,9.22,19.2,2S
11:27:17,9.15,6,2S
11:27:17,9.15,10,2S
11:27:18,9.21,22,2S
11:27:18,8.91,6,BC
11:27:18,9.16,100,2S
11:27:18,9.16,5,2S
11:27:19,9.16,72,2B
11:27:19,9.15,200,2S
11:27:20,9.24,10,SC
11:27:20,9.16,2,2S
11:27:20,9.17,60,SC
11:27:21,9.16,10,2S
11:27:23,9.14,10,2B
11:27:28,9.18,10,2S
11:27:30,9.16,60,2S
11:27:31,9.15,44,2S
11:27:32,9.3,5,SC
11:27:32,9.15,1,2S
11:27:33,9.15,3,2S
11:27:33,9.16,76,2B
11:27:35,9.15,20,2B
11:27:35,9.14,10,2B
11:27:37,9.15,10,BC
11:27:37,9.16,1,2S
11:27:38,9.16,88,2B
11:27:39,9.15,10,2S
11:27:39,9.15,220,2S
11:27:41,9.15,2,BC
11:27:43,9.25,200,SC
11:27:44,9.2,23,SC
11:27:44,9.15,3,2S
11:27:46,9.11,30,BC
11:27:46,9.15,48,2S
11:27:46,9.16,4,2S
11:27:48,9.2,0.01,2S
11:27:48,9.16,216,2S
11:27:48,9.2,45,SC
11:27:48,9.16,10,2S
11:27:49,9.13,20,2B
11:27:49,9.15,60,2S
11:27:52,10.12,30,SC
11:27:54,9.25,56,SC
11:27:56,9.16,23,2S
11:27:56,9.16,34,2B
11:27:58,9.17,2,SC
11:27:59,9.2,2,2S
11:27:59,9.11,19,BC
11:28:02,9.15,20,2S
11:28:02,9.16,200,2S
11:28:03,9.16,5,2S
11:28:03,9.16,427,2S
11:28:05,9.08,2,2B
11:28:07,9.15,10,2S
11:28:07,9.15,10,2S
11:28:07,9.15,8,2S
11:28:08,9.15,10,2B
11:28:09,9.15,1000,2S
11:28:09,9.16,139,2B
11:28:10,9.15,47,2S
11:28:11,9.17,4,SC
11:28:12,9.16,10,SC
11:28:13,9.15,1,2S
11:28:17,9.16,20,2B
11:28:20,9.15,15,2S
11:28:20,9.15,1,2S
11:28:22,9.15,115,2S
11:28:25,9.15,6,BC
11:28:26,9.17,11,2S
11:28:27,9.12,3,2B
11:28:28,9.15,3,2B
11:28:28,9.16,10,2B
11:28:29,9.22,10,2S
11:28:29,9.28,20,2S
11:28:29,9.2,10,2S
11:28:32,9.17,100,SC
11:28:32,9.15,100,2B
11:28:33,9.17,50,SC
11:28:35,9.17,23,2S
11:28:36,9.12,33,2B
11:28:36,9.16,1,2S
11:28:36,9.2,2,SC
11:28:37,9.11,5,2B
11:28:37,9.16,2,2S
11:28:37,9.17,11,SC
11:28:39,9.2,150,2S
11:28:43,9.15,44,2S
11:28:43,9.15,3,2B
11:28:45,9.1,3,2B
11:28:45,9.16,158,2S
11:28:45,9.15,10,BC
11:28:45,9.16,4,2S
11:28:46,8.8,10,2B
11:28:46,9.15,24,2S
11:28:46,9.21,15,2S
11:28:47,9.16,50,2S
11:28:49,9.15,12,2S
11:28:50,9.15,118,2S
11:28:56,9.15,846,2S
11:28:56,9.16,50,2S
11:28:56,9.16,40,2S
11:28:56,9.16,50,2S
11:28:57,9.15,50,2B
11:28:58,9.15,6,2S
11:28:58,9.15,140,2B
11:28:59,9.18,2,2S
11:28:59,9.15,7,2B
11:29:00,9.1,3,2S
11:29:00,9.28,20,SC
11:29:00,9.16,88,2B
11:29:01,9.1,1,2S
11:29:01,9.16,3,2B
11:29:01,9.15,1,2S
11:29:05,9.18,1,2S
11:29:06,9.16,9,2B
11:29:10,8.36,1,2B
11:29:11,9.16,10,2S
11:29:14,9.15,1,2S
11:29:15,9.24,10,SC
11:29:16,9.14,500,2B
11:29:16,9.15,50,2B
11:29:16,9.16,23,SC
11:29:17,9.18,10,2S
11:29:22,9.15,10,2S
11:29:22,9,100,2B
11:29:22,9.15,200,2S
11:29:23,9.22,18,2S
11:29:24,9.15,84,2S
11:29:24,9.06,2,2S
11:29:26,10.1,20,2S
11:29:26,9.25,10,SC
11:29:26,9.15,1,2S
11:29:27,9.22,123,2S
11:29:31,9.15,2400,2S
11:29:32,9.1,18,2B
11:29:33,9.16,1,SC
11:29:35,9.15,500,2B
11:29:36,9.15,1,2S
11:29:39,9.13,29,2S
11:29:39,8.4,1,2B
11:29:42,9.16,114,2S
11:29:42,9.15,21,2S
11:29:43,9,32,2B
11:29:44,9.5,2,2S
11:29:44,9.18,10,2S
11:29:45,9.14,5,2B
11:29:46,9.14,25,2B
11:29:49,9.15,28,2S
11:29:50,9.16,40,SC
11:29:51,9.15,1,SC
11:29:52,9.14,10,BC
11:29:52,9.15,28,SC
11:29:54,9.15,20,2B
11:29:57,9.15,14,2S
11:29:58,8.68,2,2B
11:29:58,9.15,28,2S
11:29:58,9.18,27,2S
11:29:58,9.15,1,2B
11:29:59,9.14,339,2S
11:29:59,9.14,10,BC
11:29:59,9.13,28,2S
13:00:00,9.15,10,2S
13:00:00,9.29,197,SC
13:00:00,9.11,60,2B
13:00:00,9.1,15,2B
13:00:00,9.14,200,2B
13:00:00,9.14,3177,2B
13:00:00,9.21,10,SC
13:00:00,9.08,20,2B
13:00:00,9.12,25,2B
13:00:00,9.27,10,SC
13:00:00,9.2,50,2S
13:00:00,9.2,1,2S
13:00:00,9.15,1,2S
13:00:00,9.19,1000,2S
13:00:00,9.15,59,2B
13:00:00,9.15,99,2B
13:00:00,9.15,19,2B
13:00:00,9.14,50,2S
13:00:00,9.1,50,2B
13:00:00,9.21,20,2S
13:00:00,9.12,15,2B
13:00:00,9.14,40,2S
13:00:00,9.15,28,SC
13:00:00,9.14,6,2S
13:00:00,9.14,50,2S
13:00:00,9.13,1,2B
13:00:00,9.14,2,2B
13:00:00,9.23,5,2S
13:00:00,9.15,1,2S
13:00:00,9.6,11,2S
13:00:00,8.9,1,2B
13:00:00,9.15,6,2B
13:00:00,9.44,22,2S
13:00:00,9.14,14,2S
13:00:00,9.14,1,2S
13:00:00,9.12,100,BC
13:00:00,9.23,22,2S
13:00:00,9.3,3,2S
13:00:00,9.15,27,2B
13:00:00,9.54,17,2S
13:00:00,9.11,15,2B
13:00:00,9.12,4,2S
13:00:00,9.15,21,SC
13:00:00,9.1,1,2B
13:00:00,9.14,1,2S
13:00:00,9.14,45,2S
13:00:00,9.38,30,2S
13:00:00,9.16,2,2S
13:00:00,9.14,1097,2S
13:00:00,9.11,2,BC
13:00:00,9.01,3,2B
13:00:00,9.3,5,2S
13:00:00,8.52,30,2B
13:00:00,9.14,20,2B
13:00:00,9.17,36,2S
13:00:00,9.12,33,BC
13:00:00,9.2,6,2S
13:00:00,9,4,2B
13:00:00,9.15,37,2B
13:00:00,9.23,2,2S
13:00:00,9.24,2,2S
13:00:00,9.11,8,2B
13:00:00,9.1,1,BC
13:00:00,9.14,10,2S
13:00:00,8.35,53,2B
13:00:00,9.12,60,2B
13:00:00,9.18,5,2S
13:00:00,9.2,4,2S
13:00:00,8.82,10,2B
13:00:00,9.32,10,SC
13:00:00,8.95,10,2B
13:00:00,9.22,87,SC
13:00:00,9.1,10,2B
13:00:00,9.04,10,2B
13:00:00,9,30,2B
13:00:00,9.14,2,2B
13:00:00,9.14,16,BC
13:00:00,9.14,1,2S
13:00:00,9.18,50,2S
13:00:00,9.17,50,2S
13:00:00,9.26,9.6,2S
13:00:00,9.12,10,2B
13:00:00,9.11,120,2B
13:00:00,9.26,20,SC
13:00:00,9.15,3,2S
13:00:00,9.15,100,2S
13:00:00,9.14,109,2B
13:00:00,9.14,30,2S
13:00:00,9.14,6,BC
13:00:00,9.15,40,2S
13:00:00,9.05,7,2B
13:00:00,9.13,1000,2B
13:00:00,9.14,3,2B
13:00:00,8.66,10,BC
13:00:00,9.14,12,BC
13:00:00,9.4,1,SC
13:00:00,9.38,1,SC
13:00:00,9.8,3,2S
13:00:00,9.15,20,2B
13:00:00,9.13,12,2B
13:00:00,9.17,6,2S
13:00:00,10,2.4,2S
13:00:00,9.14,2,2S
13:00:00,9.15,24,2B
13:00:00,9.14,20,2S
13:00:00,9.18,40,SC
13:00:00,9.09,3,2B
13:00:00,9.5,3,SC
13:00:00,9.2,5,SC
13:00:00,9.15,13,2S
13:00:00,9.2,1,2S
13:00:00,9.25,1,2S
13:00:00,9.18,20,2S
13:00:00,9.14,10,2S
13:00:00,10.12,50,2S
13:00:00,9.2,12,2S
13:00:00,9.14,60,2B
13:00:00,9.1,11,BC
13:00:00,9.25,100,2S
13:00:00,9.14,74,2S
13:00:00,9.13,11,2B
13:00:00,9.16,15,2S
13:00:00,9.14,100,2B
13:00:00,9.15,10,2S
13:00:00,9.15,5,2B
13:00:00,9.15,40,2B
13:00:00,9.23,20,SC
13:00:00,9.14,2,2S
13:00:00,9.23,5,2S
13:00:00,9.15,507,2B
13:00:00,9.14,1,2B
13:00:00,9.14,23,2S
13:00:00,9.07,1,2B
13:00:00,9.14,20,BC
13:00:00,9.13,1,2B
13:00:00,9.14,10,2B
13:00:00,9.14,22,2S
13:00:00,9.39,22,2S
13:00:00,9.1,1,2B
13:00:00,9.16,85.2,2S
13:00:00,9.18,1,SC
13:00:00,9.15,2,2B
13:00:00,9.17,8,2S
13:00:00,9.2,2,2S
13:00:00,9.11,10,BC
13:00:00,9.08,16,BC
13:00:00,9.08,15,2B
13:00:00,9.14,2,2B
13:00:00,9.14,5,2B
13:00:00,9.25,10,2S
13:00:00,9.13,500,2B
13:00:00,9.15,90,2B
13:00:00,8.95,10,2B
13:00:00,9.19,78,2S
13:00:00,9.14,60,2B
13:00:00,9.07,5,2B
13:00:00,9.15,40,2S
13:00:00,9.15,30,2S
13:00:00,9.15,6,2S
13:00:00,9.1,60,2B
13:00:00,9.14,25,2B
13:00:00,9.15,3,2B
13:00:00,9.14,1,2S
13:00:00,10.11,79,2S
13:00:00,9.02,30,2B
13:00:00,9.15,4,2B
13:00:00,9.15,11,2B
13:00:00,9.77,20,2S
13:00:00,9.18,6,2S
13:00:00,9.11,5,2B
13:00:00,9.03,10,2B
13:00:00,9.4,2.4,2S
13:00:00,10,11,2S
13:00:00,9.23,5,SC
13:00:00,9.15,21,2B
13:00:00,9.2,4.8,2S
13:00:00,9.11,10,2B
13:00:00,9.14,10,2B
13:00:00,9.15,5,2S
13:00:00,9.13,2,2B
13:00:00,9.14,40,2B
13:00:00,9.1,500,2S
13:00:00,9.14,100,2S
13:00:00,9.12,15,2B
13:00:00,9.17,5,2S
13:00:00,9.17,10,2S
13:00:00,9.13,17,2B
13:00:00,9.15,60,2S
13:00:00,8.29,1,2B
13:00:00,9.38,30,2S
13:00:00,10.01,50,2S
13:00:00,9.14,5,2B
13:00:00,9.15,4,2B
13:00:00,9.15,10,2S
13:00:00,9.15,10,2B
13:00:00,9.13,10,BC
13:00:00,9.2,11,SC
13:00:00,8.83,3,2B
13:00:00,9.14,14,2S
13:00:00,9.3,15,2S
13:00:00,9.03,500,2B
13:00:00,9.19,1,2S
13:00:00,9.09,17,2S
13:00:00,9.15,13,2B
13:00:00,9.15,13,2B
13:00:00,9.14,20,2S
13:00:00,9.14,5,2S
13:00:00,8.28,10,2B
13:00:00,9.3,8,2S
13:00:00,9.14,30,2B
13:00:00,9.15,1,2B
13:00:00,9.15,1,2S
13:00:00,8.6,1,2B
13:00:00,9.22,2,2S
13:00:00,9.02,20,2B
13:00:00,9.17,8,2B
13:00:00,9.17,8,2B
13:00:00,9.14,18,BC
13:00:00,9.22,500,SC
13:00:00,9.2,16,2S
13:00:00,9,100,2B
13:00:00,8.9,100,2B
13:00:00,9.1,1,2B
13:00:00,9.13,114,2S
13:00:00,9.15,15,2B
13:00:00,9.08,5,BC
13:00:00,9.11,10,2B
13:00:00,9,100,2B
13:00:00,9.11,3,2B
13:00:01,9.2,5,2S
13:00:01,9.15,20,2S
13:00:01,9.23,10,SC
13:00:01,9.12,45,2B
13:00:01,9.14,34,2S
13:00:01,9.13,8,2B
13:00:01,9.16,80,2S
13:00:01,9.15,19,2S
13:00:01,9.15,14,2B
13:00:01,9.15,13,2B
13:00:01,9.2,50,SC
13:00:01,9.14,1,2B
13:00:01,9.1,1,2B
13:00:01,9.19,30,2S
13:00:01,9.1,27,2B
13:00:01,9.15,13,2B
13:00:01,9.14,1,2S
13:00:01,9.24,9,2S
13:00:01,8.8,2,2B
13:00:01,10.12,3,2S
13:00:01,9.14,8,2B
13:00:01,9.17,9,2B
13:00:01,9.1,3,2B
13:00:01,9.11,10,2B
13:00:01,9.15,100,2B
13:00:01,9.14,101,2B
13:00:01,9.14,15.9,2S
13:00:01,9.23,39,2S
13:00:01,9.11,45,2B
13:00:01,9.15,5,2B
13:00:01,9.1,10,2B
13:00:01,9.14,4,2S
13:00:01,9.06,21,2B
13:00:01,9.18,1,2S
13:00:01,9.28,34,SC
13:00:01,9.1,2000,2B
13:00:01,9.14,38,2S
13:00:01,9.05,10,2B
13:00:01,9.18,1,2S
13:00:01,9.14,5,2B
13:00:01,9.12,70,2B
13:00:01,9.4,80,2S
13:00:01,9.14,50,BC
13:00:01,9.23,25,2S
13:00:01,9.13,20,2B
13:00:01,9.13,5,2B
13:00:01,9.06,25,2B
13:00:01,9.02,20,2B
13:00:01,9.16,30,2S
13:00:01,9.15,20,2S
13:00:01,9.18,50,2S
13:00:01,9.17,8,2B
13:00:01,9.14,20,BC
13:00:01,9.66,60,2S
13:00:01,9.29,11,2S
13:00:01,9.15,20,2S
13:00:01,9.14,1,2S
13:00:01,9.3,2,2S
13:00:01,9.15,30,2B
13:00:01,9.08,11,BC
13:00:01,9.14,16,2S
13:00:01,9.14,5,2B
13:00:01,9.18,121,2S
13:00:01,9.15,60,2S
13:00:01,9.14,50,2B
13:00:01,9.22,10,2S
13:00:01,9.15,10,2B
13:00:01,9.18,121,SC
13:00:01,9.12,6,2B
13:00:01,9.29,20,2S
13:00:01,9.11,30,BC
13:00:01,9.18,50,2S
13:00:01,9.14,6,2B
13:00:01,9.2,6.8,2S
13:00:01,9.09,3,2B
13:00:01,9.23,4,2S
13:00:01,9.14,3,2S
13:00:01,9.13,20,2B
13:00:01,9.12,20,2B
13:00:01,9.1,10,BC
13:00:01,9.14,113,2S
13:00:01,9.14,6,BC
13:00:01,9.14,1,BC
13:00:01,9.17,20,2S
13:00:01,9.12,2.76,2S
13:00:01,9.2,50,2S
13:00:01,9.08,6,2B
13:00:01,9.1,1,2B
13:00:01,9.15,1,2B
13:00:01,9.16,2,2S
13:00:01,9.2,630,SC
13:00:01,9.01,20,2B
13:00:01,9.6,55,2S
13:00:01,9.15,1,2B
13:00:01,9.18,50,2S
13:00:01,9.15,100,2S
13:00:01,9.98,36,2S
13:00:01,9.14,1,2B
13:00:01,9.12,20,2B
13:00:01,9.15,5,2B
13:00:01,9.14,23,2S
13:00:01,9.17,5,2S
13:00:01,9.11,40,2B
13:00:01,9.33,8,2S
13:00:01,9.15,7,2B
13:00:01,9.08,16,2B
13:00:01,9.12,30,2B
13:00:01,9.12,59,BC
13:00:01,9.14,63,2S
13:00:01,9.1,1,2B
13:00:01,9.18,6,2S
13:00:01,9.58,11,2S
13:00:01,9.1,727,2B
13:00:01,9.13,10,BC
13:00:01,9.14,11,2B
13:00:01,9.84,14.4,2S
13:00:01,9.15,5000,2S
13:00:01,9.2,1,2S
13:00:01,9.15,54,2B
13:00:01,10,20,2S
13:00:01,9.14,1,2B
13:00:01,9.12,100,2B
13:00:01,9.15,9,2B
13:00:01,9.13,38,BC
13:00:01,9.14,1,2B
13:00:01,9.1,2,2B
13:00:01,8.5,6,BC
13:00:01,9.16,2,SC
13:00:01,9.47,62,2S
13:00:01,9.08,10,BC
13:00:01,9.17,30,2S
13:00:01,9.14,1,2B
13:00:01,9.8,19.2,2S
13:00:01,9.09,8,2B
13:00:02,8.89,2,2B
13:00:02,9.2,5,2S
13:00:02,9.14,93,2S
13:00:02,8.9,3,BC
13:00:02,9.14,2,2S
13:00:02,9.14,4,2S
13:00:02,10.12,3,2S
13:00:02,10.07,3,2S
13:00:02,9.14,90,2S
13:00:02,9.11,15,2B
13:00:02,9.12,10,2B
13:00:02,9.11,10,2B
13:00:02,9.14,30,2S
13:00:02,9.15,10,2B
13:00:02,9.14,11,2S
13:00:02,9.13,3,2B
13:00:02,9.14,40,2S
13:00:02,9.25,50,SC
13:00:02,9.11,50,BC
13:00:02,9.13,13,2S
13:00:02,9.13,1,2B
13:00:02,9.14,12,2B
13:00:02,9.15,109,2S
13:00:02,9.14,50,2S
13:00:02,9.14,10,2S
13:00:02,9.12,10,2B
13:00:02,9.15,120,2B
13:00:02,9.11,26,2B
13:00:02,9.15,35,2B
13:00:02,9.14,6,2S
13:00:02,9.14,25,BC
13:00:02,9.14,5,2B
13:00:02,9.08,30,BC
13:00:02,9.06,25,2B
13:00:02,9.04,20,2B
13:00:02,9.15,40,2S
13:00:02,9.15,12,2B
13:00:02,9.15,10,2B
13:00:02,9.13,50,BC
13:00:02,9.14,1,2B
13:00:02,9.1,18,BC
13:00:02,9.14,1,2S
13:00:02,9.14,20,2S
13:00:02,9.17,3,2S
13:00:02,9.19,500,2S
13:00:02,9.14,20,2S
13:00:02,9.14,83,2B
13:00:02,9,1,2B
13:00:02,9.14,1,2S
13:00:02,9,11,2B
13:00:02,9.14,30,2S
13:00:02,9.18,30,2S
13:00:02,10,4,2S
13:00:02,9.2,2,SC
13:00:02,9.09,50,2B
13:00:02,9.25,111,2S
13:00:02,9.15,40,2B
13:00:02,9.1,93,2B
13:00:02,9.64,3,2S
13:00:02,9.15,5,2S
13:00:02,9.02,15,2B
13:00:03,9.14,7,BC
13:00:03,9.15,2,2B
13:00:03,9.12,10,BC
13:00:03,9.3,30,SC
13:00:03,9.11,42,2B
13:00:03,9.16,12,2S
13:00:03,9.14,20,2S
13:00:03,9.07,30,2B
13:00:03,9.14,5,2S
13:00:03,9.23,39,2S
13:00:03,9.14,10,2S
13:00:03,9.54,4,2S
13:00:03,9.22,1,2S
13:00:03,9.05,8,2B
13:00:03,9.12,10,2B
13:00:03,9.18,10,SC
13:00:03,9.16,30,2S
13:00:03,9.15,1,2B
13:00:03,10.12,8,2S
13:00:03,9.22,1,SC
13:00:03,9.16,22,2S
13:00:03,9.25,6,2S
13:00:03,9.14,1,2B
13:00:03,9,5,2B
13:00:03,9.15,2,2B
13:00:03,9.8,25,2S
13:00:03,9.22,6,2S
13:00:03,9.15,5,2B
13:00:03,9.1,54,2B
13:00:03,8.51,3,2B
13:00:03,9.38,2,2S
13:00:03,9.08,2,2B
13:00:04,9.14,76,2S
13:00:04,9.24,1517,SC
13:00:04,10.12,1,2B
13:00:04,9.11,5,2B
13:00:04,9.14,3,2B
13:00:04,9.15,50,2B
13:00:04,9.15,50,2B
13:00:04,9.2,43.2,2S
13:00:04,9.46,20,2S
13:00:04,9.25,30,2S
13:00:04,9.16,20,2S
13:00:04,9.09,46,BC
13:00:04,9.21,30,2S
13:00:04,9.1,50,2B
13:00:04,9.2,14,2B
13:00:04,9.17,25,2S
13:00:04,9.13,20,BC
13:00:04,9.05,20,2B
13:00:04,9.46,12,2S
13:00:05,9.2,5,2S
13:00:05,9.08,3,2B
13:00:05,9.47,39,2S
13:00:05,9.14,114,2S
13:00:05,9.47,20,2S
13:00:05,9.16,16,2S
13:00:05,9.3,2,SC
13:00:05,9.21,10,2S
13:00:05,9.3,10,SC
13:00:05,9.14,35,2S
13:00:05,9.11,100,BC
13:00:05,9.07,100,2B
13:00:05,9.15,6,2S
13:00:05,9.32,23,2S
13:00:05,9.27,10,2S
13:00:05,9.08,50,2B
13:00:05,9.2,56,2S
13:00:05,9.14,81.2,2S
13:00:05,9.1,19,2B
13:00:05,9.14,5,2S
13:00:05,8.98,30,2B
13:00:05,9.2,24,2S
13:00:05,9.14,10,2S
13:00:05,9.15,7,2S
13:00:05,9.11,10,2B
13:00:05,9.15,1,2S
13:00:05,10.12,10,2S
13:00:05,9.54,10,2S
13:00:05,9.22,10,2S
13:00:05,9.14,164,BC
13:00:05,8.9,5,2B
13:00:06,9.13,120,2S
13:00:06,9.11,9,2B
13:00:06,9.12,20,2B
13:00:06,9.13,10,2B
13:00:06,9.14,2,2S
13:00:06,9.14,8,2S
13:00:06,9.14,3,2S
13:00:06,9.11,1,BC
13:00:06,9.12,22,2B
13:00:06,9.1,22,2B
13:00:06,9.09,22,2B
13:00:06,9.15,9,2S
13:00:06,8.7,10,2B
13:00:06,9.16,7,2S
13:00:06,9.14,15,2S
13:00:06,9.14,2,2B
13:00:06,9.15,1,2S
13:00:06,8.81,7,2B
13:00:06,9.14,20,2B
13:00:06,9.14,10,BC
13:00:06,8.28,4,2B
13:00:06,9.1,2,BC
13:00:06,9.12,49,2B
13:00:06,9,30,BC
13:00:06,9.14,30,2B
13:00:06,9.06,10,BC
13:00:06,9.23,18,2S
13:00:06,9.6,5.4,SC
13:00:06,9.2,50,2S
13:00:07,9.13,10,2B
13:00:07,9.38,15,SC
13:00:07,9.09,5,2B
13:00:07,9.01,6,2B
13:00:07,8.95,10,2B
13:00:07,8.85,15,2B
13:00:07,9,10,2B
13:00:07,9.15,3,2B
13:00:07,9.08,16,BC
13:00:07,9.15,56,2B
13:00:07,9.18,10,2S
13:00:07,9.07,100,BC
13:00:07,9.25,1.2,2S
13:00:07,9.01,50,2B
13:00:07,9.15,5,2S
13:00:07,10.11,24,2S
13:00:07,8.3,20,BC
13:00:07,9.09,5,2B
13:00:07,8.8,200,2B
13:00:07,9.25,6,2S
13:00:08,9.14,6,2S
13:00:08,9.13,2,2S
13:00:08,10.11,11,2S
13:00:08,8.7,10,2B
13:00:08,9.29,33,2S
13:00:08,9.14,33,2S
13:00:08,9.14,79,2S
13:00:08,9.14,4,2S
13:00:08,9.14,4,2S
13:00:08,9.15,4,2B
13:00:08,9.1,20,2B
13:00:08,9.1,70,2S
13:00:09,9.09,20,2B
13:00:09,9.24,6,SC
13:00:09,9.2,4,2S
13:00:09,9.14,11,2S
13:00:10,9.14,21,2S
13:00:10,9.14,2,2S
13:00:11,9.14,2,2B
13:00:11,9.15,139,2B
13:00:12,9.14,424,2S
13:00:13,9.15,8,2S
13:00:13,9.3,10,SC
13:00:14,9.5,5,2S
13:00:17,9.3,77,SC
13:00:17,9.18,381,2S
13:00:18,9.14,30,2B
13:00:19,9.12,25,2B
13:00:19,9.15,20,2S
13:00:20,9.14,16,2S
13:00:21,9.08,10,BC
13:00:22,9.14,3177,BC
13:00:23,9.11,18,2B
13:00:24,9.2,3,2S
13:00:25,9.17,381,2S
13:00:27,9.14,34,2S
13:00:27,9.08,3,2B
13:00:28,10.12,15,2S
13:00:31,9.14,1,BC
13:00:31,9.18,1,2B
13:00:31,9.11,20,2S
13:00:32,9.14,1,2S
13:00:33,9.15,27,2B
13:00:34,9.16,381.87,2S
13:00:34,9.12,10,2B
13:00:37,9.14,149,2S
13:00:37,9.11,30,2B
13:00:38,9.15,34,2B
13:00:38,10.12,15,SC
13:00:38,9.14,90,2S
13:00:39,9.3,30,2S
13:00:40,9.14,10,2S
13:00:40,9.14,1,2S
13:00:43,9.14,1,2B
13:00:44,10.12,15,SC
13:00:44,9.14,13,2B
13:00:44,9.01,10,2B
13:00:46,9.15,134,2B
13:00:46,9.23,40,2S
13:00:47,9.14,27,2B
13:00:48,9.06,1,2B
13:00:49,9.14,8,2S
13:00:50,9.14,10,2B
13:00:50,9.15,63,2B
13:00:51,9.13,25.75,2S
13:00:53,9.14,8,2S
13:00:54,9.11,50,2B
13:00:54,9.14,27,BC
13:00:54,9.14,8,2B
13:00:55,9.14,7,2S
13:00:55,9.15,6,2B
13:00:55,9.06,1,BC
13:00:58,9.15,70,2B
13:00:59,9.14,20,2B
13:01:01,9.14,1,BC
13:01:01,9.15,27,2B
13:01:01,9.19,1,2B
13:01:03,9.21,30,SC
13:01:06,9.14,27,2B
13:01:06,9.23,12,2S
13:01:06,9.14,12,2S
13:01:06,9.18,30,2S
13:01:07,9.18,30,2S
13:01:08,9.11,25,2B
13:01:09,9.15,130,2S
13:01:11,9.14,1,2B
13:01:13,9.18,17,2S
13:01:13,9.15,185,2B
13:01:13,9.05,8,2B
13:01:16,9.19,1,2B
13:01:16,9.14,97,2B
13:01:17,9.12,16,2B
13:01:17,9.14,27,BC
13:01:18,9.15,14,2S
13:01:19,9.15,34,2B
13:01:20,9.14,8,2S
13:01:21,9.13,25.75,2S
13:01:22,9.15,27,2B
13:01:24,9.14,6,2B
13:01:25,9.14,27,2B
13:01:26,9.18,2,SC
13:01:30,9.07,30,2B
13:01:35,9.14,55,2B
13:01:35,9.14,7,2S
13:01:35,9.14,68,2S
13:01:35,9.15,2,2S
13:01:37,9.11,87,2B
13:01:37,9.15,12,2B
13:01:37,9.18,1,2B
13:01:39,9.14,27,BC
13:01:41,9.14,5,2S
13:01:42,9.12,20,2B
13:01:42,9.12,3,BC
13:01:44,9.23,19,SC
13:01:44,9.1,30,2B
13:01:44,9.15,27,2B
13:01:46,9.12,50,2B
13:01:48,9.14,27,2B
13:01:48,9.13,30,2B
13:01:48,9.13,18,2B
13:01:51,9.13,25.75,2S
13:01:51,9.12,10,2B
13:01:53,9.14,4,2B
13:01:55,9.18,1,2B
13:01:56,9.15,15,2B
13:01:57,9.5,2,2S
13:01:57,9.14,868,2S
13:02:00,8.3,40,BC
13:02:01,9.14,26,2S
13:02:01,9.14,27,BC
13:02:01,9.14,10,2B
13:02:02,9.15,19,2S
13:02:04,9.15,3,2S
13:02:05,9.14,10,2B
13:02:05,9.15,27,2B
13:02:06,9.14,10,2S
13:02:10,9.14,10,2B
13:02:13,9.15,133,2B
13:02:15,9.14,20,2B
13:02:16,9.14,5,2S
13:02:16,9.15,6,2B
13:02:16,9.14,1,2S
13:02:16,9.19,1,2B
13:02:17,9.13,25.75,2S
13:02:17,9.1,12,2B
13:02:18,9.15,27,2B
13:02:18,9.14,100,2S
13:02:21,9.13,500,2B
13:02:25,9.14,100,2S
13:02:26,9.14,10,2B
13:02:27,9.14,3341,2B
13:02:27,9.14,3,2S
13:02:28,9.14,1,2S
13:02:29,9.14,250,2B
13:02:29,9.15,27,2B
13:02:29,9.11,11,2B
13:02:30,9.14,103,2B
13:02:31,9.14,8,2S
13:02:31,9.13,6,2B
13:02:32,9.14,16,2B
13:02:32,9.15,9,2B
13:02:32,9.14,30,2B
13:02:33,9.18,54,2S
13:02:34,9.15,27,2B
13:02:34,9.19,1,2B
13:02:35,9.15,14,SC
13:02:37,9.1,20,2B
13:02:37,9.13,10,BC
13:02:38,9.14,27,2B
13:02:38,9.11,20,BC
13:02:39,9.14,3,2S
13:02:40,9.12,8,2S
13:02:41,9.25,194,2S
13:02:42,9.11,20,2B
13:02:42,9.15,20,2B
13:02:43,9.2,1,2S
13:02:44,9.15,5,2B
13:02:44,9.14,20,2B
13:02:45,9.14,600,2B
13:02:46,9.13,20,2B
13:02:46,9.14,100,2B
13:02:49,9.14,10,2B
13:02:49,9.11,6,2B
13:02:49,9.13,3,2B
13:02:50,9.13,25.75,2S
13:02:51,9.14,20,2S
13:02:51,9.14,11,2B
13:02:52,9.18,1,2B
13:02:52,9.13,7,2B
13:02:53,9.14,20,2B
13:02:55,9.2,29,2S
13:02:57,9.15,14,2S
13:02:59,9.13,20,2B
13:03:00,9.14,10,2B
13:03:00,9.15,24,2B
13:03:02,9.15,34,2B
13:03:02,9.15,6,2B
13:03:02,9.15,5,2B
13:03:03,9.14,50,2B
13:03:05,9.28,19,2S
13:03:06,9.18,200,2S
13:03:06,9.14,5,2S
13:03:08,9.11,10,2B
13:03:09,9.2,3,SC
13:03:09,9.08,1,2B
